pet_a,pet_b,interactions_count,last_interaction_days,avg_duration_minutes
148,443,7,11.863548164990227,10.495922899469242
148,195,6,3.4797754506280936,40.169887555777564
148,309,5,31.445385037772727,13.404928585615949
148,409,8,2.253808463678441,11.437725116195983
148,150,4,18.096797004096246,15.98038846492009
149,461,2,4.578942551282091,15.838069586984345
149,340,4,34.35559721141776,11.839672206381076
149,467,3,10.281714259885065,18.1778302424312
149,384,6,5.042262375152764,26.669546136316225
149,237,7,0.6758431486309178,47.32144672265666
149,239,7,0.8102123275608324,24.001012846518556
149,191,6,6.563514930151899,19.85114140365039
149,269,8,3.7892486815967366,29.127140619075604
149,267,5,4.9206937815522105,31.343369296825074
150,384,4,26.992129214352865,24.25124481279589
150,345,4,17.021688138293413,35.99013447153564
150,439,5,0.49007224414672096,44.95173812245053
150,156,6,0.7060118916155386,40.915915640713266
150,362,4,2.8666127348303685,40.81685904768609
150,214,5,0.5700752535171165,73.65088758985395
150,380,6,1.2552706166410503,25.65806486491823
151,162,11,1.6129337692662924,38.96285641289198
151,292,6,7.277644375348189,60.37507853371427
151,206,6,1.2932629796190935,19.49480562816108
151,402,7,4.877032642197617,18.173070178715236
152,338,10,3.1247388141369075,15.880442944755073
152,494,7,2.10062307071953,28.951332967065262
152,348,3,0.4125150331817691,24.09027267179581
152,425,9,2.8160337847947305,25.92147864762467
152,214,6,15.052782806508523,14.601467664173402
152,266,6,4.2007629634249835,45.658790840417645
152,496,4,13.065820697235859,55.95651919917381
152,370,5,2.639062399446029,29.99223373388216
153,307,6,7.250568322438847,35.06888179624918
153,440,11,7.284184263784631,54.232651776529686
153,340,6,7.402481536201234,37.86175198259976
153,493,6,3.7107175515046524,39.89260818537251
153,222,5,10.6482305162232,34.51527467031232
153,164,4,7.755698930840625,32.23465334342852
153,379,4,5.17728809884121,13.613446721120127
153,479,5,2.2543920736550933,27.929432848792864
154,187,7,0.19076186210876012,27.971602636720732
154,171,6,1.490692845056072,52.995967850424115
154,387,5,0.5404538036620921,36.05964447083559
155,388,8,5.716152920142135,25.7297565350364
155,380,5,1.9681743817477408,33.91203228159969
155,220,8,1.846091915801729,27.075724619533894
155,410,5,4.866399971663137,20.100974347959767
155,286,4,0.3330225679708107,23.192055848941685
156,399,9,22.759682546569334,42.22054815122163
156,480,7,2.835149233394611,18.059213371095638
156,214,7,6.356393640397467,10.625841004422112
157,280,3,8.401239073913015,19.63649898593236
157,438,7,13.164662421834505,17.38289467600724
157,281,7,5.730317144305178,35.73041677620773
157,350,6,19.54085942894842,42.962497256296274
157,187,8,5.184725558939391,7.667546910495995
158,202,6,1.5950828582239465,31.90197050211525
158,450,6,18.546368138773627,36.31723753734764
158,289,5,6.379799886907436,50.231185215884004
158,332,6,3.0252928233485967,29.15551059336542
159,466,4,5.689149094848441,29.540103938331484
159,338,3,16.559343668269516,40.96497208359228
159,297,9,0.6810083564239062,13.081312009146902
159,310,7,1.9033011641602928,24.338562544256526
159,258,4,2.9880608487678506,30.40493350565802
159,427,8,0.1911611460303655,24.11655909555423
159,463,6,3.580045065773022,13.537795647845346
159,309,8,13.35066557030737,46.84056458609984
159,238,6,8.077223602292056,6.770834680742946
159,433,5,3.1027761426488762,41.46258770874929
159,451,8,6.70168794907465,8.23677204894513
159,281,5,1.149498598593792,49.513013850957236
160,280,8,5.5591050988341095,18.42630241830918
160,448,9,13.021669139419853,60.6331947890194
160,369,6,1.9424789135158707,22.319675847669522
160,222,5,1.5359860549917888,10.292247261312914
160,486,7,2.0054506681647846,43.029956346743234
161,166,5,3.4895219511238924,5.159659572349893
161,339,6,0.03120178453807463,44.63496745342441
161,370,8,3.0403254524354155,38.904104234027955
161,458,7,20.048580843750443,25.7708654271533
161,404,4,2.971983668042146,53.09380048791665
161,338,3,10.014062507774026,23.179571297985134
161,204,7,14.522155671388765,19.883026001632494
161,462,6,3.6316509458490827,32.05921381614948
161,252,4,5.687331420239021,91.10582410196947
162,492,3,1.9097501392753298,28.963089374553505
162,305,7,1.9428783363097744,41.969687848587974
162,468,7,0.011106295203826076,31.53300987345949
162,296,5,6.072556437260414,59.56283198082094
163,481,7,21.771546178879955,61.477741201613085
163,297,9,0.133173128374152,15.285237562591094
163,209,8,4.336171732366567,30.55632139417858
164,454,5,0.30444957412939927,17.399663926506445
164,246,9,8.891077869068585,54.87771907011799
164,182,6,0.19927428775663064,65.12600286748207
164,236,6,0.19879141435518505,35.24828088958689
164,214,4,12.360974137884824,5.812794444188923
164,317,5,5.737590551915146,16.77695185870253
165,180,7,3.656713864676398,30.561248730540854
165,409,7,1.3245778063468032,54.89218781942001
165,183,7,8.109525585038892,34.42639826436089
165,432,7,0.5011803561424835,41.19584520888993
165,199,10,2.0066580288932627,17.418881028392125
165,256,6,2.103754536943921,40.63057770393698
166,231,6,8.706314674720511,15.345460736293257
166,211,4,5.0646944220843135,33.360429192892596
166,315,6,21.655931439610924,14.436628999323206
166,180,3,0.001550279551690067,21.691999862770448
166,376,5,7.581350151040247,50.8616297657709
166,230,6,0.2859194937734203,39.812995866442556
167,192,6,5.977784281489435,38.599468066139124
167,184,4,1.4819725355690498,40.51097192305437
167,382,7,15.598507343275074,51.177065818963435
167,474,6,3.6767160770793237,2.645051702897567
167,435,6,21.27211439340993,12.322451236796299
167,249,6,5.706197202994001,6.658853245282126
167,406,5,7.240631974973347,25.16903011647097
167,329,7,7.6305380828291876,51.509368144702364
167,228,4,1.389451708116776,58.31689942450852
167,268,4,2.923296605447616,15.759829725003796
167,335,3,9.515566092860679,13.82308004066931
168,249,6,6.0380437518060255,26.9248846213367
168,461,9,5.496744510610336,33.377359227747945
168,427,2,8.451491516551348,13.607990297949382
168,281,6,3.046504484998697,7.9625229424792385
168,453,10,6.900127461681089,37.57865360309496
168,435,4,3.031291869079853,22.04808082743368
169,496,6,12.140240929371515,7.078764790551477
169,366,8,1.8019937466133409,26.28657340620366
169,342,8,2.95417609764028,19.56387173821002
169,284,7,2.0063116534691723,21.560865011546806
169,322,4,7.505200538848058,18.33082194327827
169,372,8,8.28472253835972,12.382772845278003
169,307,13,8.540065505578108,45.82883189137979
170,437,3,1.3718626457777139,14.724607112834892
170,308,5,3.2335646827384537,35.64742366240012
170,432,9,13.583720738405457,13.979747115230513
170,387,2,1.2073864309912699,25.192334123921558
170,284,5,7.065075735533278,29.17320214600453
170,411,6,6.138332895834891,18.015246041861502
170,323,6,1.6533749227806753,16.86674706715895
170,270,5,13.521839501777452,12.505509495901808
170,191,6,23.587128565780606,10.571829295941209
171,327,7,13.28860072172421,17.80795579394908
171,218,6,20.48873328899169,19.530894475414417
171,496,6,1.3265000486390577,19.537153873543087
171,210,7,23.110974685585,52.303944737805224
171,473,10,9.319289621771672,76.23853852797936
171,429,7,4.091897014845251,12.686591256540837
171,408,7,3.0866297145808352,42.654825008750024
171,433,5,6.308191258884829,20.528979876244193
171,467,5,4.741660119734655,12.92474889361298
172,286,5,6.647147299132655,56.08357767082522
172,484,6,2.8119218663305787,25.813893661411825
172,248,5,16.28422995429337,31.650047915986494
172,322,2,3.4973582533159076,76.60961844443773
172,314,12,4.082396802185814,20.285751798563275
173,293,6,10.31345723924697,60.23994087083377
173,429,3,14.725130835165155,7.189375573064385
173,437,6,1.4681252873913762,23.432565018647892
173,353,5,2.5070133593812436,36.48402286022883
173,180,2,17.748813535948464,24.40760585061941
174,218,5,2.1632418292390456,31.31332693617074
174,497,4,21.7432223538726,19.37750509994679
174,480,4,2.993272775759154,35.69708699805036
174,248,7,3.335779348742056,48.6964253267694
174,494,4,2.71686881242694,43.53186776746682
174,261,6,0.44090798295369515,31.518743169910714
175,308,5,4.564773484629979,30.78278406624605
175,323,8,14.018931632575292,30.07042645566014
175,200,6,1.9030986532539784,18.223505135780446
175,226,7,0.35982939503205374,45.92683797490189
175,451,7,7.999726796076307,13.397712134264667
175,183,7,17.67668884689911,24.5599806699111
175,209,7,15.161163450574861,28.619262201533022
175,344,5,22.827509673647768,11.605992653249029
175,182,4,4.01159399161498,13.33731983512017
175,389,7,2.353902562870112,77.549950618653
175,314,6,8.323586127590382,24.337107775078174
176,332,7,2.6048154505576924,13.785376409004693
176,334,5,4.336926866405431,4.368762639599081
176,284,8,4.391614758475589,31.405481357435562
176,439,5,1.10555334120812,11.859175066408307
176,455,3,26.780058212860677,19.251381090845722
177,327,3,5.535436084765378,29.157547146744246
177,470,10,21.173994076143632,14.183239689872348
177,307,6,12.626287741427054,16.349799824970265
177,392,5,6.57328171666038,9.331316778038051
177,288,5,0.05078453910620964,17.335108273934047
177,230,8,0.8785023082447404,16.974437514309212
177,337,7,10.35415795421971,30.199077523149576
178,290,5,10.268829795429092,63.81482485975174
178,325,3,10.87769585508164,24.85035295449923
178,306,6,5.52725732909909,70.17225816650118
178,394,10,16.623045540172715,40.94719347737616
178,335,4,5.663367120241087,30.652650700627188
178,192,6,2.2897037517093626,62.594798290212736
178,341,8,13.555328622538571,22.911444154044325
178,210,7,3.8854818506115913,10.907469139921348
178,269,7,3.5441681616068506,31.39363316234597
178,330,5,4.419229204278409,33.35873776593671
179,475,6,1.8173205062010245,25.165206426404843
179,248,5,4.847811445567452,21.966609140169847
179,453,5,0.27034400059481967,47.225175161619674
179,463,8,7.402030578642698,17.389505604819234
180,475,5,1.0832544475980175,12.608127988785105
180,470,3,1.0103176581579199,16.21840011499302
180,496,5,0.040729205662032524,15.752019862151618
180,267,7,3.25541971338527,40.41802044287504
180,393,9,4.535817956975798,13.113274649073198
181,480,4,5.840704968881447,17.239262125480543
181,378,6,0.07355456555654576,66.30076516539212
181,239,5,0.8288161304212961,12.76788587378195
181,335,8,3.0946135316731183,18.66685164834147
181,224,9,6.733535572861342,42.32199324320064
181,202,4,2.398667417658581,46.29520608956226
181,425,5,2.828174473566508,13.241761132390797
181,360,5,1.9260072251667328,36.84436293516315
181,365,5,3.501289802715189,14.601728207079358
182,260,10,1.1123248577905924,12.314431645205673
182,403,6,3.97430981968628,22.216102584357856
182,395,4,4.504390960782867,48.779165339936874
182,441,4,1.7401549088787356,16.53767076804438
182,407,5,2.329581722151642,16.861780006843595
183,492,6,1.3880796869591903,34.72345381306889
183,428,7,3.9567667390898924,5.985789118871894
183,188,2,3.1679541627111014,35.76544892040824
183,336,9,23.898415795505063,74.21213085701969
183,304,7,2.3203812091068423,14.909523006007312
183,259,5,13.965329314092463,25.054366739097816
183,450,8,3.0910364788612896,18.619995035773425
184,443,8,0.895819777501728,45.62533578695883
184,475,6,1.9674750061701212,31.144042535876324
184,373,7,1.9105222957264143,13.85370751041326
184,396,4,16.840604616831385,30.433778663044507
184,192,8,11.067217309856215,19.92015340893559
185,390,7,1.3256141192785824,39.61117862641718
185,336,5,42.70837713060306,17.807826512034243
185,328,6,3.233497811530503,9.898679204214687
185,406,4,0.44236123330396554,20.027865943164628
185,438,10,1.209806132552364,15.789072411303842
185,252,5,11.048047285428744,13.63640670617536
186,449,6,1.6872947923035264,35.61700387400916
186,212,3,5.220208600600674,31.39325060284394
186,295,6,0.03931187526268893,59.352808769165506
186,275,8,4.779404626192614,98.27625161873307
186,249,4,14.727579298480713,22.916637325831694
186,391,4,25.048704035858634,25.111491088518694
187,268,11,4.87274739742869,11.43192650605533
187,238,8,4.888688330706263,27.006344196431584
187,495,9,5.4481132135438255,48.57108862656348
187,421,5,5.655090840853716,39.61725445163559
187,320,8,34.42785690904715,17.192686496702525
187,399,3,2.8749433397987776,26.472915692291743
187,371,9,1.3072545695566558,27.694281003377405
187,342,5,3.3696024778187175,13.378124955171362
188,344,8,4.482464345972673,22.9323367749979
188,238,7,5.734402114753602,13.352073690103786
189,451,9,1.86650993211194,25.66855327244637
189,348,8,13.548122438891628,24.97630574062412
189,331,3,0.011214167835213965,54.728792310476535
189,374,8,10.308854968155705,66.61804635601268
189,353,5,4.024051666195161,10.79435121458471
189,308,3,7.215382439890348,42.31277025299257
189,276,3,0.5023603664395845,31.37388631087813
189,247,8,3.724349543686402,7.843549459978149
189,232,6,5.838931095323086,20.659681718236236
190,248,5,0.7311175943101869,41.75549318669758
190,449,6,0.5840024570881868,12.66382211062027
190,277,6,9.871909988858118,13.549204814567975
190,296,3,1.4587931698672087,21.65178211875591
190,314,10,0.6180527204952307,26.78234717307586
190,255,7,2.6504482559026363,61.199810048864464
190,460,8,0.9408642800012159,33.83323127361695
190,442,6,2.211409167977032,31.227937842687965
190,206,2,4.468357855076643,30.27755848546786
190,306,5,7.5672479993667805,24.92722738231582
190,341,8,0.48955274548454786,23.33134059428319
191,457,6,2.0541671196051197,34.88297166283678
191,260,5,1.405923996801494,11.247018029911544
191,266,4,10.234284990367202,37.0905738320187
191,288,3,8.078318887768177,27.990181997948444
191,283,7,12.390032832613194,21.289779841351255
191,405,5,10.271177250421937,24.796407019481954
192,355,6,7.279360962501569,20.157238627785947
192,218,2,5.043479925117733,30.56886134156516
192,262,8,3.3349710013522187,3.244538113945275
192,422,5,7.748909205589779,27.983441320554512
192,214,2,2.9427634234829774,44.72244515650294
192,215,8,4.069403343105775,29.719173379649572
193,389,10,4.984414182392664,20.106044001931686
193,414,12,0.3073592714003524,24.1227673669972
193,301,6,3.3383157312314,14.247034694334232
193,282,5,1.0150287978954626,11.252539181065924
193,195,3,7.037852513276161,17.862532900458465
193,233,7,1.1444467948122896,16.75012998885473
194,450,10,4.012154360014138,19.914512311648497
194,253,6,1.9015363082175258,28.852098341250304
194,481,12,0.9637065987643316,12.297425177533048
194,402,5,12.674471444075628,40.36125593898841
194,465,7,7.573197365231378,35.677140682934464
194,237,7,1.3752692760691765,12.357853780237926
195,287,6,3.807065884324936,59.730934495284075
195,280,6,4.0440034060458405,21.382602561241146
195,364,6,8.864552681657761,15.000129384947831
195,403,4,6.525278192334352,16.445163435625357
195,409,5,4.839721512049272,44.5089058156193
196,482,5,0.6873520879943561,23.469269137653104
196,204,5,17.352261297387017,23.837952996313376
196,367,10,34.381770887944505,21.12812348459358
196,268,8,5.954644935699191,30.04214188741865
196,446,4,0.5870213135646307,52.53272369449636
197,461,5,1.5928338533599986,23.645799287020935
197,226,9,22.203066467766437,44.781526299341465
197,234,3,11.779311328163464,29.40601208420336
197,309,4,13.892312607320092,24.841650552852855
197,264,7,12.204984094279574,25.109909858757142
197,463,6,20.617359721825018,40.197261430964545
197,312,6,1.0875690303966898,31.275751242685832
197,282,6,0.5060953492323989,19.328672966632176
197,216,6,4.8710657956900505,12.831762819138262
197,307,6,6.755165122742166,34.634785465872035
198,309,6,12.374222330606102,7.86618948663312
198,383,5,3.189624075173097,48.326843178671325
198,352,6,0.561129350101979,16.685421284169507
198,466,5,18.108376086382542,8.573248701003244
198,321,6,4.134500092131114,40.89628419614311
198,495,8,4.770035598752397,39.69045432834517
198,239,6,3.5898957762462222,32.268592254560595
198,307,6,14.145124468438352,41.36914987454746
198,303,5,8.061842496914476,42.06328585487036
199,433,7,1.4935719140179813,15.732015076666983
199,497,6,1.8135754604256762,105.98128758815322
199,385,4,14.143376697005257,36.1756599368135
199,495,11,0.8621684596671152,44.450926599984314
199,319,2,0.24036058878841846,35.088552486298205
199,456,5,11.239384681339429,57.47492154562057
200,231,4,14.707881045574394,29.243606742166648
200,266,4,1.4887619860754169,20.9238203104338
200,468,5,9.509497762296878,12.15779137442473
200,286,7,2.4857415855655574,49.56127223864545
200,203,7,2.34453713732859,13.194845504490498
200,378,3,7.086114135506562,1.3080032940693211
201,447,9,8.209445083016792,23.148720044811295
201,328,6,11.13322566481784,11.363741290607434
201,377,3,2.4330925470465865,35.538592988814116
201,306,7,20.175432584246536,19.707239703050092
201,364,4,4.724093912444474,15.076578603852804
201,243,6,12.44608974597322,22.5613167130108
201,325,3,9.618373804694976,12.456687902715313
201,449,5,6.700500309012007,45.78551095261414
201,283,7,4.576406899737181,29.720877406186574
201,395,2,3.454455017284387,54.363689735170496
201,289,4,0.390129984819452,6.853373560625182
201,219,6,20.819094052530257,28.622404907438458
202,408,5,5.629173601692766,27.059903900814533
202,405,8,5.994242590223763,33.43025963872796
202,490,6,0.22900652986413172,26.367556909019456
202,206,7,10.104442615725338,8.26487474862002
202,213,4,23.15503330136421,7.6512413118031315
202,436,8,16.784582792541393,69.11445144009652
202,259,7,4.964610108566436,32.425471257448784
202,428,6,3.4797296509249445,17.38283094610532
202,406,3,14.24098788125743,55.84415503711899
203,259,6,3.875935138128246,15.51936697546978
203,493,6,0.46693441705033445,37.247928515129594
203,232,8,9.844392341325959,39.673670043399056
203,325,4,4.052076235187742,20.343620355508
203,376,6,2.123574191653381,17.066427283877523
203,229,7,4.1241816255309685,24.30735036747891
204,462,6,0.3351844481498449,12.62256551222517
204,366,10,5.727040675342862,22.839785701578663
204,448,2,8.316383638026934,23.786936328971
204,494,5,1.7310727892283333,41.47103477160763
204,457,4,8.466277451150258,18.77368494598364
204,321,5,3.8795605299735496,26.55363973805331
204,478,3,0.29842959028317656,43.099181160842086
204,409,4,8.064899534602766,18.640971043129596
205,311,4,18.21948384694846,41.20319011810811
205,477,9,13.573322351144721,51.47438653514175
205,357,5,8.35770237259287,31.749151878800646
205,476,8,11.984269966675395,49.008501325203824
205,313,7,5.052846272516291,13.73140770244853
205,385,3,0.5461722156105562,39.35467197381741
206,390,6,3.9908456601770843,19.872074598027073
206,363,7,0.8848758528262503,70.2432984329048
206,266,8,4.177850070034267,23.079173666968682
206,418,12,1.333019453939136,19.862483583140733
206,339,7,4.599266164546384,20.340189640962862
206,395,2,21.61106483657719,18.07695141173339
206,460,2,17.270638498059185,53.19956191298758
206,268,6,1.4374174758700862,5.760214277653968
207,278,6,20.923875690780946,28.810460286870708
207,240,6,8.306052108207663,18.368284678992907
207,227,7,3.1117000140599194,23.5972990928084
208,335,4,8.600995069424572,71.25096758276051
208,222,2,9.977976140240921,27.70194624482769
208,333,5,11.07337366497902,55.970711876918145
208,251,6,13.970794289678942,46.9787723261105
208,285,6,1.4685933511295999,15.654321762228404
208,377,6,1.5592830219283278,38.12831654928522
208,309,6,20.177747061276275,38.893158955981086
209,289,8,7.978544364171259,13.755502448132573
209,467,8,2.97905399995221,36.24996450972867
209,247,4,0.7040676700626901,39.38195294144699
209,219,4,1.1330038488654053,28.732671962402797
209,385,12,2.9146747562808235,27.010454436186752
210,362,2,10.168708247390834,18.679706299511555
210,455,6,4.27241347639463,34.617917199118466
210,319,4,12.404155440184523,14.709708466467738
210,373,10,1.9396927107781428,21.407039972182076
210,430,6,8.729218959470568,19.453270117798812
210,361,7,12.271142732675761,15.545990840708406
210,372,9,1.1288142768457876,30.328955793435174
211,270,5,2.780040109594271,9.702078504342895
211,242,5,9.513235102419587,49.059918866793936
212,374,12,5.996438080046099,8.748262730263182
212,399,6,2.0499300700213374,24.84171773149231
212,444,4,1.4383746372688144,24.230891941900534
212,297,7,2.3472597748701673,24.58024432005937
212,366,4,7.75435615719946,22.01274328698668
213,338,8,10.741474809916426,15.082827152406754
213,382,7,8.597834169564424,12.784260435387269
213,484,10,7.574706887833835,12.959037140147167
213,387,6,20.163253617795284,32.7471615771691
213,395,4,2.721691479038686,42.50218718846703
213,302,3,7.730853909019183,48.996891506545566
213,446,4,4.196545483227856,59.44628046714543
213,384,7,0.34982598171299795,28.13962448356645
213,234,5,3.127387709310976,10.577529497625216
214,238,4,5.581696327606368,28.380878816624268
214,471,4,4.795016149049235,49.72769627015005
214,444,4,0.26554559528890936,34.84164946182084
214,218,3,11.777006340734285,26.322693504762547
214,257,4,11.60845955711901,34.42649709177414
214,408,3,5.393134771794105,17.072187051361897
214,430,6,0.03423673696050326,18.828425601531173
214,344,4,5.443628629362096,25.40726614683047
215,488,4,4.797411140173463,17.16249031481521
215,367,9,9.521385733682918,20.868485458722787
215,453,7,1.478110655416064,45.39528063584348
215,464,3,1.4944738326994222,15.074840441689862
215,254,9,4.651413397134112,24.2197358220674
216,257,4,12.136216085064124,60.681961482395636
216,384,6,21.96961262970513,8.847187109854156
216,302,6,3.129905764890534,34.885812650608514
216,378,7,5.261451094932081,30.618156685114858
216,338,7,0.7786020560690654,32.94373291932614
216,423,5,5.809615834068373,17.67497650638178
216,374,4,24.84917682132472,35.205143154882286
217,415,6,4.241593170960925,14.288424944387724
217,444,6,13.858770449669846,31.278681010556895
217,448,5,0.0006416639259508121,22.642163888722216
217,478,9,8.159086189699092,9.291638222885963
217,426,7,31.488969016764887,35.46910416348702
217,232,6,5.6031450119315345,18.59453320270429
218,261,9,3.4068082783481834,28.194423586688625
218,414,5,13.881623306607503,88.57758151130045
218,359,7,5.620051129118595,22.80990558936384
219,264,4,0.4038578486388026,19.99418667972985
219,356,7,5.667458702376821,27.037522222885066
219,496,9,2.4456845046987334,8.809601817257164
219,326,2,14.387147402268068,26.557094990401705
219,425,6,6.223224413700679,19.908107041875812
219,289,3,0.6919637817167172,39.50966034926422
219,284,9,8.122997598923387,26.258880529162543
219,265,8,10.93698906268673,45.45739485371491
220,313,8,0.6121366830320268,31.5277409718636
220,350,5,9.440354176806766,20.94147035247324
220,480,4,10.447922827564378,42.981997155490504
220,298,7,3.2005415341781536,19.073281260932475
220,435,3,38.50613042508156,9.537702675055426
220,493,7,4.04274091375764,75.6434018835043
221,400,8,3.3792434706761245,41.85860908157145
221,376,2,15.267411348108533,21.41435320255905
221,461,8,5.56849488480216,6.421627982352947
221,300,5,12.98219616184441,21.21169976407088
221,332,6,1.7322042169613479,29.59896316294023
221,389,9,2.764993980746399,32.51163080517997
221,373,6,0.3965791707069487,39.148489771198655
222,408,7,9.614391841911837,46.01279430883751
222,312,4,4.065465205272403,19.77990925134914
222,370,10,3.2095384440579524,31.584881843323398
222,304,6,0.923827744459832,36.129644643360706
222,480,10,2.9132440278250558,46.11389409828167
223,265,7,3.9233603524926073,20.861351907384638
223,275,6,1.5772348716170956,30.874646947642496
223,255,7,7.987143030081004,33.91563383011104
223,410,8,2.9973120888056264,25.209366429029146
224,257,7,3.706329978833655,8.915912688088909
224,273,7,6.4740117801410895,34.97537556536847
224,343,9,26.29817958573856,22.463766802526642
224,262,7,7.875807551944436,37.615127495012416
224,422,2,3.0433639365354064,66.21055085978058
224,227,4,22.21552104906531,44.60503785459774
224,358,4,1.1367590206571965,42.191648013319096
225,493,8,3.444969380438737,72.6679509776276
225,451,7,46.59224713982735,72.42110941255982
225,240,4,8.226536861818875,25.593682474297044
225,491,6,5.253135756313899,36.69815395458935
225,413,4,2.784244550245909,22.398839261613055
225,421,7,5.507282183946829,77.51554599931386
225,400,5,2.030093293721891,19.129745921938447
226,337,5,1.3402990063663984,11.097187667990704
226,416,4,1.9131922069816445,14.509591441285005
226,404,3,12.243465750597178,8.812089419508526
226,298,6,7.859521704937051,14.028975132108354
226,450,8,4.021261197267049,22.630647605512245
226,383,6,10.953729252990167,39.768054050497085
226,432,2,4.647994875202625,19.517680483513793
226,433,6,4.0288924587146955,12.294510229953897
227,268,3,1.5030912581763933,20.355025785040013
227,408,8,10.926978726141481,12.55627141072473
227,247,6,6.5122586183172135,14.581542913642163
228,261,7,2.393337991834744,26.506570953378123
228,290,7,7.9402646178260845,21.45559736031917
228,485,8,3.1194951031821834,42.371048216822516
228,289,4,3.2549393312391346,26.880753838537565
228,439,6,2.680230626880552,40.70108258720851
229,278,4,2.4234714388445457,8.49806423314423
229,356,8,1.6233588858646153,26.70649677886241
229,281,7,5.350667200463772,33.76348574259239
229,380,5,35.279824709795385,14.318790934152577
229,230,7,3.239814385446696,69.18501123428511
229,444,8,42.082964941477655,13.017789105554051
229,341,4,0.14127799567808502,11.663125971241762
229,490,7,0.13994799892434012,22.22414236738022
230,415,2,5.086262216067718,42.510550913057855
230,472,7,1.3660649053160567,44.559565571223665
230,479,3,22.152490688336854,25.670898334088903
230,392,12,10.640860365081268,13.775478042752269
230,240,6,11.718959354096846,36.266911884836446
231,274,8,0.6463031766783279,8.395586031590504
231,318,3,2.130926151360934,86.94094834360696
231,236,9,22.2736112746827,36.21542939441807
231,321,5,6.020060322467409,15.167850346487132
232,348,6,3.006506203013197,15.871384362102905
232,268,6,3.4892636182122945,31.05272961528739
232,361,5,19.978101918051717,14.674889842656329
232,492,8,28.819962182354242,99.0383193930843
232,413,5,8.402118445228464,15.065194389800915
233,259,3,0.42294517077092464,10.59287529984379
233,349,6,1.2400595702817596,23.28520953065822
233,456,7,2.630344224725387,28.650514669859945
233,260,8,5.715143562212853,15.491728103483556
233,445,5,10.628673505532486,17.088358932171186
234,446,7,6.086981106736427,22.407610340139712
234,238,7,7.895755016673766,23.018406047305746
234,434,2,15.997272316054014,14.815776152075152
234,332,3,45.211060725832326,11.101819927525538
235,304,13,0.7581639764437598,3.998936860512752
235,290,8,4.2417181063928435,27.90022085849568
235,366,12,0.878961380002373,26.86547495493585
235,494,4,8.537491179578515,8.697708782981339
235,371,8,0.6197810153605088,11.714791969154092
235,381,9,7.538445863048971,29.969646848103643
235,237,2,3.1472181244495485,36.967725385333985
235,437,7,2.291307205228202,49.65930053415967
236,283,5,2.3490272618290047,10.708517564425764
236,382,7,4.351425155998577,32.09313128080451
236,488,4,0.7349401841618055,65.34110248676298
236,394,6,3.9576924742697006,17.82931423650844
236,377,5,6.379513957150166,19.16203329219553
236,390,10,0.4071889806971043,17.448171181969002
237,264,4,2.3817404991545748,34.6793867223911
237,481,5,2.554383103506975,23.722915495610614
237,445,7,7.520481378265574,39.91756232355448
238,350,6,5.71345615754244,76.53480072533827
238,356,8,1.5509957930083358,29.773549032823933
238,265,3,3.2789603116169372,36.3823267315706
238,483,5,10.43301447411992,39.24032321934148
238,368,12,5.586644617076986,33.64638681171833
241,401,5,0.26044662454534273,13.155324558233119
241,493,4,2.088637689615349,9.184218913379867
242,458,5,6.305404622895928,61.53133045090088
243,291,8,3.577719419768739,29.975096239739692
243,361,7,2.353801372125779,40.33489992866835
243,499,5,21.003679713128925,16.288272675466384
243,380,8,3.5024691653292646,33.82445413710165
243,469,6,10.897513913545403,28.122770678162958
244,361,5,21.942379505123604,23.676964658349206
244,356,5,0.9690132551491036,25.193266832130625
244,306,3,1.6297028931310793,47.061874811817134
245,321,3,6.195111347141006,44.3070478643104
245,374,4,5.395454186425337,31.745353797967432
245,286,7,5.253420354605526,6.658350400810233
245,339,7,10.597627211905415,38.93485795212961
245,430,7,0.27805673623953736,27.40315567322236
245,305,7,3.1731247415858546,6.0889376165262865
245,437,3,2.811645830862238,50.88853811567576
247,467,8,1.837277540615992,25.69716181036334
247,367,6,1.0704613880988136,61.67271457163872
247,334,5,1.3426401981266167,26.328161446184673
247,293,5,8.29682391035716,29.82821489905124
248,296,10,0.0693628802341957,32.17667148051311
248,461,4,17.501732164217515,61.2683090720714
248,429,6,0.18271127500454026,15.494902205523612
248,309,5,5.019017202639759,29.419883719147272
248,384,6,2.099448866280708,14.514182021617971
249,377,5,2.4567744955438093,39.41788146060819
249,328,8,0.23789349876937418,31.88843164703924
249,389,4,10.471626859337649,66.72803380205852
249,434,4,0.7900790744784391,22.637525672841026
250,440,5,18.377317954674886,55.96113796552564
250,265,7,4.554700547032405,21.051274125181628
250,370,6,9.967400109015548,22.718611722962912
250,345,4,6.224767686389411,14.645316757299058
250,468,6,27.19270282974706,53.083806992696594
250,275,4,4.846632791676663,12.132018954779717
251,380,6,0.864428019234133,32.24707408830126
251,381,7,4.916828826197515,44.17223949465978
251,279,7,8.809072724820338,25.238861919843217
251,276,10,8.69368846340283,54.07457740391546
251,396,5,2.0329787209299184,7.378019117817496
252,406,4,0.11637329537417972,14.744546261872202
252,337,7,10.351707442341333,23.228834047257404
252,424,6,20.99099599675722,41.174455692018114
253,390,4,1.9923957675689175,9.343428008731575
253,472,3,6.698137293622338,26.033387849987278
253,483,5,4.920845243543568,27.518934315985632
253,396,9,3.894724636257746,45.69990136472604
253,319,7,2.3992648651333273,18.82339947565884
